1820.885847,9-7
1830.235527,1-2
1831.566668,11-14
1833.800776,9-12
1838.958435,3-11
1847.857543,9-14
1849.649106,5-3
1851.849936,6-8
1854.325217,1-3
1854.453253,13-14
1863.870606,1-2
1863.956927,7-9
1878.452503,1-5
1879.197163,3-8
1879.963970,5-13
1888.458874,11-5
1896.261218,10-5
1897.449170,12-2
1901.077846,6-10
1903.992079,3-12
1909.697068,13-1
1910.618146,11-1
1918.474131,11-5
1943.844079,7-11
1949.359887,2-7
1960.795365,6-5
1973.244982,11-5
1975.392213,8-12
1983.855092,5-3
1991.929520,5-8
1995.911378,8-4
1996.421456,7-2
2000.766675,2-4
2011.690142,3-11
2013.328397,12-2
2018.012259,12-14
2028.247975,5-3
2032.372419,2-12
2032.543133,5-13
2037.041022,8-14
2038.369735,14-10
2047.152266,6-7
2052.032796,9-12
2053.685606,11-10
2063.855424,1-6
2068.269808,5-7
2070.133814,12-6
2078.219417,10-4
2088.218983,3-8
2098.284383,2-8
2107.949683,3-8
2112.782382,9-10
2118.181249,5-6
2122.357534,4-8
2125.727380,5-11
2145.426376,2-12
2147.386130,1-2
2147.768742,5-3
2153.393971,3-8
2156.495936,14-6
2160.045868,14-8
2164.145309,9-11
2165.439128,1-5
2166.448050,5-3
2166.781128,3-14
2173.627289,14-5
2184.386797,1-14
2189.755599,7-14
2190.314418,13-3
2207.596594,6-12
2215.483494,9-14
2218.687152,2-9
2218.691210,12-14
2227.047629,2-1
2231.441748,2-4
2235.822662,13-5
2235.905617,5-7
2241.848370,1-5
2242.005415,8-5
2244.931513,5-8
2245.635735,6-9
2247.642864,6-5
2257.582249,14-12
2263.791720,12-3
2271.407379,4-6
2273.000388,3-8
2275.213376,10-5
2279.391080,14-13
2279.546937,6-5
2281.938837,2-5
2298.518497,9-8
2304.830154,4-5
2313.766466,3-5
2315.363616,5-12
2320.644584,1-14
2327.642608,13-2
2333.129474,1-5
2335.717829,5-10
2336.582789,9-11
2336.664277,12-5
2346.476200,2-7
2358.562277,5-7
2360.015273,5-14
2366.358922,6-5
2368.711301,1-5
2373.155378,13-5
2381.455972,3-10
2383.199453,13-9
2387.554957,4-3
2388.885600,5-4
2392.105971,10-4
2392.243421,10-11
2393.620161,12-4
2395.143320,11-10
2406.210091,7-14
2406.849209,5-8
2413.239076,1-2
2413.647395,9-7
2432.970067,5-3
2433.786866,11-5
2434.221808,6-3
2435.291703,12-3
2447.459718,10-3
2452.431776,6-3
2462.387219,5-12
2465.499562,14-8
2466.044345,12-4
2467.917556,1-13
2470.654088,8-14
2491.518269,7-1
2492.337650,14-11
2493.597319,4-6
2501.936203,11-5
2502.480896,4-5
2518.474606,5-13
2520.057865,14-3
2523.827055,9-8
2528.690144,5-11
2539.379213,11-10
2539.733504,8-4
2548.175252,10-5
2549.064281,11-12
2554.765105,14-9
2554.889292,4-6
2561.438083,1-7
2562.337044,11-10
2563.375964,10-3
2563.535611,4-7
2565.300420,2-11
2567.090099,10-8
2585.405291,4-2
2589.605810,2-7
2591.644318,5-12
2612.417034,10-5
2613.265693,3-5
2614.354861,14-5
2628.420007,10-13
2642.031954,5-9
2647.217691,14-3
2664.524319,5-6
2664.790744,5-14
2675.315580,4-5
2680.798728,10-12
2685.761579,2-11
2694.096923,7-6
2694.592285,8-1
2695.594062,4-8
2696.261266,2-3
2699.193338,3-1
2702.748358,10-8
2706.248793,8-1
2708.272542,7-8
2714.399055,13-5
2722.601588,11-10
2728.995882,1-4
2729.169664,14-5
2729.916458,12-5
2731.030206,7-12
2732.254958,11-6
2736.092956,4-6
2737.066487,8-7
2741.476243,8-7
2743.373925,5-4
2745.408163,5-2
2750.948913,5-9
2763.948745,3-4
2764.900519,5-10
2766.826833,12-10
2784.796864,8-6
2785.872509,5-6
2785.995471,4-5
2786.950036,5-13
2794.804033,10-7
2800.717539,12-8
2813.261914,3-10
2816.357119,8-14
2816.547175,3-9
2818.192460,6-2
2823.908066,7-4
2826.153290,11-4
2826.829836,7-11
2828.949885,3-5
2831.754060,5-10
2833.733782,1-2
2836.394770,1-9
2837.054138,1-8
2837.190114,4-12
2844.080090,6-1
2850.009593,12-6
2852.448616,4-1
2852.997873,5-4
2854.574277,13-12
2858.251262,6-5
2868.378633,13-4
2871.335564,4-11
2887.715662,14-3
2891.084523,11-5
2891.983601,6-12
2896.279715,12-9
2900.404061,10-9
2904.518618,3-13
2910.322223,2-12
2910.426345,5-14
2913.011144,14-9
2920.260691,11-10
2920.930238,8-7
2921.126530,2-1
2922.035838,3-12
2923.548989,12-3
2926.119338,8-10
2927.817745,5-4
2932.345728,9-5
2933.184749,5-13
2935.092442,2-5
2940.160520,9-1
2943.697602,12-2
2958.039679,10-11
2970.423535,9-8
2971.766400,12-5
2973.602783,1-3
2977.073972,8-5
2980.608453,5-7
2982.657857,9-13
2991.592061,1-2
2992.578935,5-6
2995.445904,1-8
2996.018205,8-13
3005.676772,4-13
3009.751706,9-8
3029.562267,12-11
3030.258069,13-2
3035.845706,8-9
3039.934104,11-5
3040.171729,5-14
3047.889320,9-13
3057.217663,14-12
3057.595476,4-5
3070.385411,10-1
3077.301621,4-1
3081.476463,3-5
3085.008351,2-11
3086.382511,8-3
3086.647936,14-4
3089.551506,11-9
3098.594347,10-11
3099.650017,9-14
3102.528102,12-3
3104.022013,5-11
3109.306152,4-11
3123.750473,13-1
3133.604143,11-6
3135.131708,14-3
3137.559543,11-3
3137.571503,6-7
3140.962998,10-4
3149.607912,2-6
3157.991339,8-7
3158.327823,12-6
3160.884121,13-3
3161.259537,10-6
3163.745542,7-3
3174.726392,2-5
3176.226749,7-8
3184.637178,2-8
3198.621943,11-2
3206.298384,10-2
3207.313490,4-14
3218.580297,5-12
3230.109556,5-8
3259.634319,1-7
3259.682234,6-5
3259.698487,6-2
3261.248811,14-3
3264.529884,5-10
3267.012780,2-11
3267.449470,4-1
3272.053197,1-8
3277.011472,2-1
3281.489856,7-11
3284.705645,11-9
3288.291832,12-6
3293.559088,5-14
3293.858915,7-12
3296.438059,3-6
3297.093254,7-3
3297.587521,1-6
3304.047241,7-5
3305.811429,2-12
3307.676944,3-12
3309.137026,7-13
3313.119104,12-5
3313.685110,10-5
3318.297005,5-14
3318.625517,14-5
3332.600853,6-1
3333.369682,13-3
3339.937752,6-8
3343.483792,10-1
3345.973443,9-12
3347.605738,3-4
3349.609065,12-7
3356.009996,8-5
3359.357594,12-11
3362.816741,12-7
3364.096797,5-10
3368.508692,4-2
3369.350389,1-3
3372.314376,3-2
3377.057137,3-6
3380.592859,12-7
3384.503037,5-8
3388.302619,11-3
3389.272477,8-3
3403.503482,7-4
3408.685105,5-4
3414.504647,2-14
3428.463602,6-2
3431.167609,14-1
3432.988026,8-3
3434.619072,14-6
3436.329940,11-5
3437.935977,6-3
3439.645719,5-11
3440.701240,8-12
3443.678586,8-14
3445.232871,2-7
3447.301117,9-5
3452.203698,5-7
3453.907518,10-6
3462.864743,1-4
3470.051401,9-1
3471.843615,5-11
3479.936122,14-4
3480.809950,5-3
3481.263258,7-10
3504.967978,12-3
3505.118676,12-10
3505.144042,10-4
3514.225817,11-5
3514.237605,6-5
3519.028454,5-11
3522.680342,9-2
3523.814908,12-8
3525.082616,4-5
3540.457631,7-10
3542.707541,10-7
3543.953162,11-8
3546.574087,4-10
3552.502418,4-1
3554.047713,3-5
3554.467391,5-1
3561.505584,10-5
3561.960372,7-3
3562.216846,6-3
3562.238083,6-3
3584.886792,13-5
3587.449412,14-6
3593.464299,4-8
3597.135433,1-5
3613.708743,9-1
3615.600235,5-2
3617.534833,1-9
3622.692902,5-1
3622.695452,3-2
3624.729155,8-4
3631.138333,2-5
3634.965719,11-5
3637.995121,13-5
3650.424692,11-5
3652.976170,7-2
3658.882758,8-12
3661.124990,5-9
3661.531766,4-6
3663.738276,10-5
3664.803146,3-6
3664.927657,5-14
3666.443432,3-8
3667.050494,8-9
3669.794842,4-11
3675.817723,5-4
3682.201898,4-7
3691.874995,6-11
3693.595408,3-8
3698.577768,8-5
3708.475839,11-10
3710.743863,12-8
3721.767598,6-10
3722.256304,12-5
3733.668360,14-6
3743.251690,3-6
3760.854647,9-8
3768.849300,8-5
3774.432331,7-13
3777.002204,7-5
3782.689810,5-8
3792.176329,8-4
3796.035770,5-4
3800.410533,7-5
3812.027052,9-1
3813.534587,12-9
3815.371865,10-14
3815.534699,3-10
3824.994633,7-12
3829.462530,5-2
3834.489383,1-2
3835.712856,4-14
3836.630901,9-1
3839.562386,5-11
3848.994135,14-7
3850.965231,7-14
3853.431661,2-5
3855.866591,13-14
3864.239995,5-2
3864.835343,8-6
3873.866959,13-5
3873.920128,4-1
3879.324942,13-10
3885.814220,4-13
3888.667572,1-2
3894.761004,5-12
3896.242243,3-2
3896.926665,6-9
3898.934234,4-14
3900.320343,3-5
3905.999640,13-9
3909.736862,14-13
3914.601122,3-4
3931.343815,9-3
3938.021049,5-13
3945.078047,13-3
3960.856238,9-3
3972.744432,5-10
3978.834355,7-3
3980.757901,13-10
3983.952623,5-7
3990.294197,12-4
3997.246889,8-2
4007.602763,2-11
4013.705659,12-1
4018.679023,11-4
4019.999703,14-6
4024.372398,10-14
4025.303669,6-2
4029.989218,11-5
4030.860524,10-11
4030.940682,10-14
4044.934015,13-14
4054.110388,7-9
4055.746583,13-11
4055.953417,5-9
4063.636242,9-12
4070.275762,9-1
4071.032651,5-10
4078.677305,5-13
4086.880908,5-4
4090.724585,5-13
4092.164710,12-11
4092.426173,1-5
4092.720988,5-7
4095.338380,2-11
4101.090446,1-6
4105.665956,6-4
4106.811753,9-7
4114.011953,10-14
4114.305369,5-4
4118.589340,2-4
4119.449865,12-5
4119.474369,11-13
4120.442616,14-4
4127.591371,7-1
4128.708181,5-4
4128.771856,3-7
4131.736940,8-14
4133.668641,6-9
4137.508055,11-4
4141.382786,10-4
4146.919566,14-12
4158.036726,1-5
4159.895346,14-11
4164.430653,13-9
4164.998576,9-1
4166.300598,9-5
4166.755282,11-5
4175.671226,3-7
4177.525104,9-3
4183.104235,14-5
4192.544487,5-1
4194.729556,5-11
4195.772524,9-3
4197.055527,13-2
4200.080941,7-3
4202.285827,6-4
4202.612842,3-1
4211.164107,9-1
4215.753762,13-3
4225.006838,5-9
4233.406495,11-6
4239.223787,12-11
4247.042228,13-5
4252.518099,13-5
4255.032071,5-9
4262.717569,6-11
4273.966327,10-2
4274.478208,11-5
4275.179497,5-7
4276.017101,10-4
4278.754548,2-14
4287.744032,2-8
4291.110077,4-9
4299.806808,14-12
4301.860603,12-4
4305.612234,5-2
4306.888883,14-2
4311.487662,6-11
4312.904629,4-2
4312.938173,10-9
4315.223963,5-8
4318.955691,3-5
4328.540244,2-11
4330.058518,7-14
4341.818655,3-5
4349.330676,5-9
4350.102036,3-5
4356.888298,1-13
4369.218288,12-7
4383.940196,6-12
4389.238464,3-7
4391.465648,5-8
4394.997135,5-10
4399.731286,1-14
4404.004294,13-10
4404.947534,2-13
4414.665603,6-5
4418.167202,8-10
4418.500063,11-4
4420.145361,3-8
4420.523536,10-11
4423.303412,9-2
4423.747584,2-5
4427.142321,6-14
4428.612280,4-1
4436.511916,5-4
4443.101689,8-4
4444.036729,5-4
4451.545388,5-8
4455.471352,12-5
4456.886649,8-12
4467.781743,2-13
4467.810298,13-2
4470.101324,12-13
4474.210252,14-2
4475.009008,5-14
4478.051757,5-4
4487.755311,8-10
4489.649521,6-10
4495.199140,11-6
4496.149322,8-2
4512.840279,5-8
4527.807560,9-12
4528.618664,5-13
4535.127311,5-13
4536.955049,12-5
4537.100898,11-5
4538.166921,13-8
4544.039158,13-3
4546.855530,7-14
4550.248887,4-10
4550.864690,8-4
4551.712399,13-12
4553.757370,12-5
4557.001484,5-4
4564.728713,2-3
4567.412883,5-14
4569.201124,5-11
4580.221714,12-7
4585.496904,7-11
4591.843021,6-11
4599.212591,5-11
4602.195389,13-9
4603.551205,4-11
4604.085720,4-13
4608.906715,9-1
4615.118689,11-2
4625.581184,1-14
4636.908927,8-2
4640.060805,4-5
4643.081101,11-10
4658.153715,5-14
4658.557255,5-10
4660.670575,1-14
4664.218874,5-2
4668.360632,13-1
4672.610215,1-7
4673.386048,5-12
4676.579764,13-4
4677.450414,8-4
4679.630203,11-8
4680.517912,11-7
4682.251814,11-4
4686.688520,12-13
4688.978729,1-3
4689.806118,3-13
4692.652779,11-1
4697.640915,4-5
4699.254087,7-2
4700.682552,5-4
4703.261032,11-5
4708.614196,11-2
4708.780981,6-8
4713.810271,1-13
4714.064805,10-4
4723.992749,2-9
4724.947520,10-8
4732.774098,3-10
4732.929523,5-3
4735.988869,5-6
4737.324785,14-10
4744.057398,5-7
4750.690859,5-3
4751.300749,12-1
4751.538866,2-6
4757.436002,3-6
4759.879541,3-13
4761.978472,13-12
4763.906135,11-13
4765.962742,3-12
4769.829628,3-9
4772.040811,6-8
4772.661630,9-5
4775.530925,13-14
4795.621960,14-5
4802.171148,5-1
4807.872837,10-6
4819.689189,5-9
4822.335744,2-3
4824.360119,3-9
4831.444302,12-4
4831.932263,11-5
4838.478846,5-8
4839.200135,5-11
4843.593657,11-12
4846.839153,14-5
4853.489258,8-1
4853.781386,13-8
4858.791576,14-6
4866.687781,5-14
4866.865935,9-14
4872.044442,11-7
4873.522559,14-9
4879.659940,14-5
4896.976205,12-2
4896.988474,10-5
4899.338302,13-11
4902.451540,4-3
4920.343486,8-3
4931.947886,2-13
4932.079181,8-12
4932.739357,9-5
4935.095779,11-2
4942.430316,12-13
4949.446482,7-1
4953.097261,10-1
4964.540932,6-5
4972.264076,5-2
4981.725118,4-9
4986.252206,5-1
4987.602754,3-14
4993.569063,12-6
4999.239527,9-13
5011.069698,2-14
5011.913810,8-14
5012.014578,5-3
5013.892374,8-5
5015.222226,13-8
5017.424976,5-3
5017.702022,6-5
5021.945590,14-4
5024.454244,6-7
5025.840332,11-6
5026.322031,2-4
5030.163032,13-5
5030.633990,7-8
5039.495442,1-4
5040.954461,6-13
5051.225405,11-2
5051.820640,5-14
5054.041747,8-13
5060.822587,2-6
5064.139757,11-9
5066.811938,13-14
5076.390452,8-4
5077.196728,4-5
5085.769607,14-10
5089.023296,4-9
5090.536559,13-5
5092.474599,13-12
5093.943336,5-1
5098.448457,3-6
5101.063709,13-4
5104.348619,5-9
5109.062980,8-10
5117.895331,2-13
5123.287893,10-1
5124.865615,5-7
5129.795993,4-11
5135.099158,7-5
5145.843210,3-5
5148.039539,11-2
5151.458019,3-4
5157.816217,13-9
5159.649328,5-7
5161.425793,13-14
5165.791311,6-12
5167.896015,1-6
5176.353844,12-8
5178.272858,11-9
5179.392227,3-2
5183.627712,5-4
5187.732899,6-12
5208.623526,11-14
5221.468112,1-12
5223.930881,13-8
5226.609815,3-11
5231.356987,14-4
5234.518673,10-7
5238.504745,5-3
5240.813232,7-2
5249.660347,13-6
5259.683350,12-9
5266.716379,14-4
5272.940295,6-5
5282.785663,12-10
5284.114961,4-5
5296.910788,13-8
5297.924822,4-12
5298.404985,7-5
5301.478611,1-5
5302.252890,9-5
5303.583451,6-3
5307.772520,12-4
5308.496422,5-4
5310.778468,8-13
5312.833387,12-9
5325.745427,7-9
5326.113331,12-9
5329.321855,9-6
5332.162633,1-9
5332.958288,11-14
5334.872936,14-4
5336.904577,3-1
5338.899719,2-3
5342.563163,5-7
5346.221656,5-8
5349.045902,4-2
5351.658249,14-2
5355.887033,6-4
5358.871065,5-13
5359.474331,5-3
5364.278602,8-9
5366.645068,4-5
5375.267089,2-5
5375.905033,6-14
5379.457061,14-5
5381.059980,14-9
5385.565147,2-6
5393.231865,1-6
5397.949644,13-5
5401.765636,5-6
5413.829463,6-4
5414.983248,14-5
5439.428043,4-14
5442.028392,2-3
5446.543091,12-9
5447.168738,5-1
5447.306320,5-13
5448.086288,8-5
5451.612214,8-6
5452.848570,10-11
5459.971856,5-10
5460.729027,11-14
5465.622177,9-12
5475.988687,14-5
5481.301628,2-5
5492.827430,2-7
5500.639515,1-9
5509.415275,9-2
5509.598064,7-10
5512.812688,5-8
5514.412126,4-6
5517.010651,6-11
5522.878295,4-5
5528.787629,12-5
5529.815095,5-2
5530.658748,14-7
5530.985090,11-1
5537.040397,5-8
5544.823911,13-2
5545.258616,1-4
5545.919577,4-13
5546.586439,13-11
5567.416950,10-4
5567.750101,5-9
5571.608707,3-8
5581.013286,5-4
5581.854802,13-7
5587.023632,4-7
5588.888671,1-6
5593.502089,13-9
5596.344747,3-5
5597.071679,5-3
5607.309835,11-3
5610.431372,2-5
5628.520357,7-10
5632.590772,8-7
5647.019769,13-1
5651.804249,3-1
5652.071515,1-10
5652.092257,7-11
5673.888446,5-2
5678.823785,9-12
5685.877149,5-7
5694.073304,5-10
5696.088143,6-14
5701.585466,11-9
5706.275832,13-4
5706.555214,11-10
5710.038742,13-9
5721.996398,2-5
5725.653821,14-11
5732.609113,10-13
5732.921477,2-3
5735.336556,6-3
5738.508540,2-4
5742.153931,4-14
5750.574877,9-14
5753.607863,7-3
5757.367247,8-13
5760.654371,7-6
5765.702130,13-6
5769.602671,10-3
5771.867550,8-5
5773.380997,9-6
5782.351486,5-7
5784.320651,9-10
5789.937402,1-2
5791.362852,6-2
5811.070317,4-10
5812.166580,5-6
5814.617698,4-6
5816.687953,11-1
5826.137413,9-11
5832.058139,6-5
5833.427640,2-7
5834.683620,8-5
5840.802734,3-2
5843.464877,10-2
5844.358450,4-3
5844.915273,14-12
5850.660636,5-14
5855.529500,5-6
5862.915228,9-10
5863.275426,5-11
5866.220879,11-9
5866.924239,13-9
5870.723696,3-5
5871.897502,7-4
5873.073847,3-9
5876.777658,7-12
5877.584519,11-2
5884.700307,2-9
5885.520775,9-13
5886.916745,1-9
5893.246248,8-1
5894.624214,14-8
5896.219665,5-12
5903.104197,13-6
5906.829105,5-10
5914.307998,14-9
5923.445089,8-4
5938.300520,9-5
5938.707405,9-6
5940.952715,12-5
5943.678045,7-5
5945.197524,3-9
5954.288305,13-6
5956.544290,3-12
5968.367534,2-13
5968.695980,2-9
5971.339140,12-10
5975.792358,1-11
5982.738706,9-8
5985.705853,1-6
5996.040413,5-14
5997.626422,10-5
5999.604107,2-8
6000.566596,12-5
6001.510665,1-2
6004.506711,5-6
6010.420156,11-1
6011.382361,4-11
6014.395882,4-10
6016.949447,9-5
6035.182293,2-13
6038.236360,10-4
6045.687771,13-5
6046.890142,4-5
6057.027337,13-14
6057.134944,7-2
6057.874761,5-11
6062.404777,1-2
6065.805890,4-12
6069.175676,2-13
6073.558636,12-5
6075.482376,6-12
6080.363957,5-10
6082.638380,5-11
6086.597601,4-5
6092.233426,8-5
6093.900471,10-7
6100.344586,4-5
6108.184791,4-5
6128.412625,11-7
6128.703209,12-1
6131.202777,2-8
6132.008886,2-14
6132.836778,8-4
6135.715760,4-10
6142.487431,14-9
6143.090016,12-9
6150.223255,7-14
6158.580362,1-4
6173.997470,7-5
6180.358100,11-2
6181.416194,3-9
6187.105151,1-14
6190.946979,3-10
6192.383048,11-7
6199.432747,14-3
6201.245479,14-1
6209.497235,4-14
6219.056230,11-10
6221.330972,7-2
6221.983965,6-14
6229.597211,7-1
6230.366554,4-3
6230.942930,8-14
6240.359448,2-10
6241.576440,1-10
6242.935104,2-3
6245.173706,6-1
6250.950475,9-4
6251.925463,4-7
6253.635546,14-10
6253.947089,8-1
6255.281911,6-9
6261.457593,10-7
6266.042386,7-8
6270.162496,2-5
6280.446217,9-6
6280.586571,5-10
6282.073264,13-7
6286.606991,14-13
6288.611475,5-13
6305.539104,4-5
6306.676880,4-5
6321.139545,5-6
6327.073570,9-4
6332.158261,10-8
6344.938812,11-5
6347.497460,7-1
6349.347931,8-13
6351.927363,7-14
6357.909245,9-6
6365.656745,9-14
6370.142011,12-4
6377.205969,7-14
6382.137563,3-5
6388.903039,4-6
6389.520308,7-5
6397.493563,9-11
6400.924853,4-3
6402.710139,6-7
6403.333583,5-6
6407.529977,8-6
6408.646485,13-2
6410.665997,5-6
6414.221106,6-9
6415.276724,14-6
6416.464246,1-14
6416.820866,11-12
6418.750102,6-11
6426.657187,5-11
6427.917643,14-11
6429.315436,10-3
6429.966894,8-6
6434.166513,6-1
6440.245929,4-7
6441.179548,7-11
6448.914789,5-1
6448.961629,2-1
6449.521543,1-4
6449.965962,4-1
6456.919831,4-10
6457.308554,5-7
6463.213681,1-12
6464.268128,6-13
6465.862636,1-3
6466.335388,4-12
6473.834326,11-10
6475.918974,7-8
6487.882969,9-12
6493.208938,7-5
6496.932191,12-11
6499.712218,14-6
6503.433531,11-2
6507.337379,10-13
6523.036119,4-5
6524.154532,4-2
6525.039285,1-7
6554.116123,4-9
6559.357274,14-6
6563.851010,7-11
6566.700009,5-12
6566.759473,14-5
